Date,Time,DayOfWeek,AreaID,AreaType,OccupancyCount,Event,FootTraffic,EmployeePreferences,Temperature,LightingLevel,NoiseLevel,SpaceCondition,SpecialEquipment,AreaSize_sqft,RoomCapacity,UtilizationLabel
2023-02-18,03:00,Saturday,A099,Open Space,26,Workshop,66,Collaborative,18.9,Dim,Loud,Available,Projector,111,54,Medium
2023-02-18,04:00,Saturday,A034,Open Space,6,Workshop,82,Flexible,24.7,Dim,Moderate,Under Maintenance,Projector,134,57,Low
2023-02-18,05:00,Saturday,A097,Private Office,5,None,2,Quiet,22.9,Dim,Loud,Available,Whiteboard,546,50,Low
2023-02-18,06:00,Saturday,A025,Private Office,14,Team Meeting,53,Flexible,20.6,Medium,Loud,Under Maintenance,None,551,57,Low
2023-02-18,07:00,Saturday,A059,Open Space,17,Client Visit,77,Collaborative,19.5,Bright,Loud,Occupied,Whiteboard,839,52,Low
2023-02-18,08:00,Saturday,A067,Open Space,31,None,63,Flexible,22.4,Dim,Quiet,Available,Projector,319,50,Medium
2023-02-18,09:00,Saturday,A095,Private Office,10,Client Visit,39,Flexible,22.7,Bright,Loud,Occupied,Computer,540,47,Low
2023-02-18,10:00,Saturday,A058,Private Office,19,None,58,Flexible,19.7,Medium,Quiet,Under Maintenance,None,752,65,Low
2023-02-18,11:00,Saturday,A069,Meeting Room,23,Team Meeting,54,Collaborative,24.8,Medium,Quiet,Available,None,634,61,Medium
2023-02-18,12:00,Saturday,A025,Meeting Room,14,Team Meeting,61,Flexible,18.7,Dim,Moderate,Occupied,Computer,694,57,Low
2023-02-18,13:00,Saturday,A082,Meeting Room,47,None,3,Flexible,20.8,Dim,Loud,Available,Computer,328,56,High
2023-02-18,14:00,Saturday,A002,Open Space,6,None,59,Collaborative,23.4,Medium,Moderate,Available,Projector,443,50,Low
2023-02-18,15:00,Saturday,A064,Meeting Room,20,Team Meeting,74,Flexible,20.2,Bright,Quiet,Occupied,Whiteboard,179,52,Medium
2023-02-18,16:00,Saturday,A095,Private Office,41,Client Visit,94,Quiet,24.6,Medium,Moderate,Under Maintenance,Whiteboard,452,47,High
2023-02-18,17:00,Saturday,A015,Private Office,25,Client Visit,95,Quiet,23.9,Medium,Quiet,Under Maintenance,Computer,495,68,Medium
2023-02-18,18:00,Saturday,A038,Meeting Room,43,None,90,Flexible,24.3,Bright,Loud,Occupied,Whiteboard,389,49,High
2023-02-18,19:00,Saturday,A055,Meeting Room,13,Client Visit,29,Quiet,19,Bright,Loud,Occupied,Computer,554,54,Low
2023-02-18,20:00,Saturday,A018,Meeting Room,36,Workshop,1,Collaborative,19.1,Bright,Moderate,Occupied,None,942,56,Medium
2023-02-18,21:00,Saturday,A008,Private Office,20,Team Meeting,61,Flexible,20.3,Bright,Loud,Under Maintenance,Projector,770,58,Medium
2023-02-18,22:00,Saturday,A040,Meeting Room,17,None,48,Quiet,22.1,Bright,Loud,Under Maintenance,Whiteboard,227,59,Low
2023-02-18,23:00,Saturday,A084,Open Space,4,Client Visit,8,Flexible,24,Medium,Loud,Occupied,Whiteboard,801,55,Low
2023-02-19,00:00,Sunday,A029,Meeting Room,2,Team Meeting,91,Flexible,24.7,Dim,Moderate,Occupied,None,642,44,Low
2023-02-19,01:00,Sunday,A034,Private Office,22,Workshop,30,Quiet,23.6,Bright,Quiet,Available,Whiteboard,997,57,Medium
2023-02-19,02:00,Sunday,A072,Open Space,25,Client Visit,97,Flexible,25.4,Bright,Loud,Occupied,Projector,458,49,Medium
2023-02-19,03:00,Sunday,A098,Open Space,36,None,60,Collaborative,23.9,Dim,Moderate,Occupied,None,626,51,High
2023-02-19,04:00,Sunday,A098,Private Office,23,Team Meeting,78,Collaborative,20.5,Bright,Loud,Occupied,Projector,412,51,Medium
2023-02-19,05:00,Sunday,A065,Open Space,48,Workshop,47,Flexible,20.1,Dim,Loud,Available,Whiteboard,174,68,High
2023-02-19,06:00,Sunday,A048,Meeting Room,18,Workshop,24,Flexible,23.6,Dim,Loud,Available,Projector,645,53,Medium
2023-02-19,07:00,Sunday,A060,Private Office,24,Team Meeting,35,Quiet,19.5,Bright,Loud,Under Maintenance,None,970,49,Medium
2023-02-19,08:00,Sunday,A098,Open Space,20,Workshop,7,Collaborative,18.7,Bright,Moderate,Available,Computer,295,51,Medium
2023-02-19,09:00,Sunday,A008,Private Office,11,None,72,Collaborative,22.3,Medium,Quiet,Available,None,942,58,Low
2023-02-19,10:00,Sunday,A014,Open Space,40,None,57,Quiet,24.6,Dim,Loud,Available,Projector,128,51,High
2023-02-19,11:00,Sunday,A005,Private Office,32,Team Meeting,44,Collaborative,18.8,Bright,Loud,Available,None,805,61,Medium
2023-02-19,12:00,Sunday,A099,Meeting Room,49,Workshop,61,Quiet,24.3,Bright,Moderate,Available,Whiteboard,115,54,High
2023-02-19,13:00,Sunday,A073,Open Space,3,Team Meeting,38,Quiet,24.5,Bright,Loud,Under Maintenance,Whiteboard,522,48,Low
2023-02-19,14:00,Sunday,A018,Meeting Room,41,Client Visit,95,Flexible,21.9,Dim,Quiet,Available,Whiteboard,688,56,High
2023-02-19,15:00,Sunday,A069,Meeting Room,6,Workshop,57,Collaborative,18.5,Dim,Quiet,Available,Computer,904,61,Low
2023-02-19,16:00,Sunday,A037,Private Office,21,Team Meeting,80,Flexible,19.4,Dim,Loud,Under Maintenance,Computer,692,52,Medium
2023-02-19,17:00,Sunday,A019,Private Office,32,Workshop,98,Flexible,23.7,Medium,Moderate,Occupied,None,504,64,Medium
2023-02-19,18:00,Sunday,A005,Private Office,16,Client Visit,82,Flexible,23.7,Medium,Quiet,Under Maintenance,Computer,735,61,Low
2023-02-19,19:00,Sunday,A004,Private Office,23,Client Visit,63,Collaborative,25.2,Dim,Moderate,Under Maintenance,None,630,39,Medium
2023-02-19,20:00,Sunday,A037,Open Space,33,None,43,Quiet,22.7,Bright,Quiet,Occupied,Whiteboard,713,52,Medium
2023-02-19,21:00,Sunday,A004,Open Space,27,Team Meeting,28,Collaborative,19,Medium,Quiet,Under Maintenance,Whiteboard,176,39,High
2023-02-19,22:00,Sunday,A060,Private Office,42,Workshop,58,Flexible,19,Dim,Moderate,Available,Projector,328,49,High
2023-02-19,23:00,Sunday,A075,Meeting Room,40,Team Meeting,70,Flexible,23.8,Dim,Quiet,Occupied,None,396,50,High
2023-02-20,00:00,Monday,A058,Open Space,38,Workshop,91,Collaborative,19.5,Medium,Loud,Occupied,None,609,65,Medium
2023-02-20,01:00,Monday,A027,Open Space,21,Client Visit,8,Quiet,20.6,Bright,Moderate,Occupied,None,814,54,Medium
2023-02-20,02:00,Monday,A059,Private Office,48,None,91,Quiet,21.9,Dim,Moderate,Under Maintenance,None,672,52,High
2023-02-20,03:00,Monday,A030,Open Space,16,None,5,Collaborative,18.2,Bright,Quiet,Occupied,Whiteboard,637,50,Low
2023-02-20,04:00,Monday,A096,Private Office,33,Client Visit,28,Flexible,20,Dim,Loud,Occupied,Projector,682,47,High
2023-02-20,05:00,Monday,A036,Private Office,5,None,57,Quiet,21.3,Bright,Loud,Under Maintenance,None,714,50,Low
2023-02-20,06:00,Monday,A099,Open Space,45,Workshop,16,Quiet,20.2,Medium,Quiet,Available,Computer,425,54,High
2023-02-20,07:00,Monday,A039,Meeting Room,5,None,15,Flexible,19.1,Medium,Quiet,Occupied,None,462,48,Low
2023-02-20,08:00,Monday,A097,Private Office,33,Team Meeting,86,Collaborative,23.8,Dim,Moderate,Occupied,Projector,768,50,Medium
2023-02-20,09:00,Monday,A022,Open Space,0,Workshop,94,Quiet,24.5,Bright,Loud,Occupied,Whiteboard,974,65,Low
2023-02-20,10:00,Monday,A087,Private Office,9,Workshop,2,Flexible,20.1,Bright,Quiet,Under Maintenance,Computer,458,65,Low
2023-02-20,11:00,Monday,A084,Private Office,20,None,20,Collaborative,24.2,Medium,Loud,Occupied,None,805,55,Medium
2023-02-20,12:00,Monday,A083,Open Space,4,None,63,Flexible,21.1,Bright,Quiet,Available,Projector,886,61,Low
2023-02-20,13:00,Monday,A081,Open Space,1,None,89,Quiet,22.1,Medium,Quiet,Under Maintenance,Whiteboard,423,51,Low
2023-02-20,14:00,Monday,A090,Meeting Room,21,Team Meeting,35,Quiet,24.8,Dim,Moderate,Available,Projector,797,54,Medium
2023-02-20,15:00,Monday,A051,Meeting Room,47,Team Meeting,85,Collaborative,24,Medium,Moderate,Occupied,Computer,425,54,High
2023-02-20,16:00,Monday,A014,Private Office,1,Team Meeting,61,Flexible,24.4,Medium,Moderate,Occupied,Projector,724,51,Low
2023-02-20,17:00,Monday,A040,Meeting Room,9,None,41,Flexible,19.1,Dim,Loud,Under Maintenance,Computer,924,59,Low
2023-02-20,18:00,Monday,A016,Meeting Room,33,None,75,Collaborative,18.6,Bright,Quiet,Available,Whiteboard,264,58,Medium
2023-02-20,19:00,Monday,A069,Meeting Room,15,Client Visit,41,Flexible,25.1,Bright,Loud,Occupied,Whiteboard,672,61,Low
2023-02-20,20:00,Monday,A082,Private Office,47,Team Meeting,60,Quiet,21.1,Medium,Moderate,Available,None,703,56,High
2023-02-20,21:00,Monday,A004,Private Office,38,None,12,Quiet,20.3,Bright,Loud,Occupied,None,897,39,High
2023-02-20,22:00,Monday,A019,Meeting Room,21,None,10,Flexible,23.8,Bright,Quiet,Occupied,None,554,64,Low
2023-02-20,23:00,Monday,A034,Meeting Room,11,Team Meeting,53,Flexible,24.7,Medium,Quiet,Available,None,252,57,Low
2023-02-21,00:00,Tuesday,A090,Open Space,23,Workshop,15,Flexible,24.9,Bright,Moderate,Available,None,836,54,Medium
2023-02-21,01:00,Tuesday,A025,Meeting Room,46,Workshop,7,Quiet,20.5,Dim,Moderate,Occupied,Whiteboard,226,57,High
2023-02-21,02:00,Tuesday,A001,Open Space,39,Workshop,58,Quiet,24.8,Dim,Moderate,Occupied,Projector,292,57,High
2023-02-21,03:00,Tuesday,A094,Meeting Room,37,Workshop,56,Quiet,18.3,Bright,Quiet,Available,Whiteboard,726,49,High
2023-02-21,04:00,Tuesday,A035,Private Office,9,Workshop,39,Quiet,18.4,Dim,Moderate,Available,Projector,873,46,Low
2023-02-21,05:00,Tuesday,A054,Open Space,34,None,58,Quiet,23,Dim,Quiet,Under Maintenance,Computer,629,59,Medium
2023-02-21,06:00,Tuesday,A014,Private Office,48,Workshop,1,Flexible,18.5,Dim,Moderate,Available,Whiteboard,109,51,High
2023-02-21,07:00,Tuesday,A076,Private Office,31,Workshop,93,Quiet,20.6,Bright,Quiet,Under Maintenance,Projector,191,56,Medium
2023-02-21,08:00,Tuesday,A024,Open Space,6,Workshop,93,Collaborative,23.4,Medium,Quiet,Available,Whiteboard,238,46,Low
2023-02-21,09:00,Tuesday,A098,Private Office,20,Team Meeting,75,Collaborative,20.7,Dim,Loud,Available,None,580,51,Medium
2023-02-21,10:00,Tuesday,A022,Meeting Room,19,None,9,Quiet,19.4,Bright,Quiet,Under Maintenance,None,548,65,Low
2023-02-21,11:00,Tuesday,A062,Open Space,25,Client Visit,43,Quiet,20.3,Dim,Moderate,Under Maintenance,Whiteboard,432,55,Medium
2023-02-21,12:00,Tuesday,A059,Open Space,3,Client Visit,10,Quiet,21.7,Dim,Moderate,Under Maintenance,None,968,52,Low
2023-02-21,13:00,Tuesday,A023,Meeting Room,45,Workshop,78,Quiet,21.8,Bright,Moderate,Available,Computer,439,45,High
2023-02-21,14:00,Tuesday,A008,Open Space,21,Client Visit,79,Quiet,24.3,Dim,Moderate,Occupied,None,151,58,Medium
2023-02-21,15:00,Tuesday,A059,Private Office,14,Workshop,80,Flexible,24,Dim,Loud,Under Maintenance,None,806,52,Low
2023-02-21,16:00,Tuesday,A013,Meeting Room,39,None,89,Quiet,21.7,Bright,Quiet,Occupied,None,565,47,High
2023-02-21,17:00,Tuesday,A038,Meeting Room,20,None,1,Flexible,24.8,Bright,Quiet,Occupied,Computer,817,49,Medium
2023-02-21,18:00,Tuesday,A009,Meeting Room,14,Client Visit,49,Collaborative,18.9,Medium,Loud,Occupied,Projector,898,47,Low
2023-02-21,19:00,Tuesday,A079,Private Office,21,None,11,Collaborative,20,Bright,Quiet,Under Maintenance,Computer,574,42,Medium
2023-02-21,20:00,Tuesday,A036,Open Space,27,Team Meeting,89,Collaborative,24.6,Bright,Quiet,Under Maintenance,Projector,500,50,Medium
2023-02-21,21:00,Tuesday,A033,Private Office,13,None,22,Quiet,21,Dim,Loud,Occupied,Projector,538,58,Low
2023-02-21,22:00,Tuesday,A091,Open Space,26,None,17,Quiet,25.8,Bright,Loud,Occupied,Projector,977,58,Medium
2023-02-21,23:00,Tuesday,A079,Open Space,40,None,61,Quiet,21.7,Dim,Moderate,Occupied,None,704,42,High
2023-02-22,00:00,Wednesday,A043,Private Office,39,Team Meeting,95,Quiet,24.3,Bright,Loud,Available,Projector,920,39,High
2023-02-22,01:00,Wednesday,A047,Private Office,27,Client Visit,61,Quiet,21.2,Bright,Moderate,Occupied,Computer,756,53,Medium
2023-02-22,02:00,Wednesday,A017,Open Space,25,Workshop,37,Flexible,21.4,Bright,Moderate,Under Maintenance,None,697,61,Medium
2023-02-22,03:00,Wednesday,A038,Open Space,48,Workshop,66,Flexible,21.1,Bright,Moderate,Under Maintenance,Projector,608,49,High
2023-02-22,04:00,Wednesday,A056,Open Space,1,Team Meeting,37,Collaborative,23.8,Medium,Moderate,Occupied,Projector,252,61,Low
2023-02-22,05:00,Wednesday,A095,Open Space,24,Team Meeting,66,Quiet,22.4,Dim,Quiet,Occupied,Whiteboard,613,47,Medium
2023-02-22,06:00,Wednesday,A020,Meeting Room,2,Client Visit,93,Flexible,25.6,Dim,Moderate,Under Maintenance,None,602,63,Low
2023-02-22,07:00,Wednesday,A001,Meeting Room,7,Workshop,60,Flexible,20,Dim,Moderate,Occupied,None,953,57,Low
2023-02-22,08:00,Wednesday,A049,Meeting Room,43,Workshop,0,Flexible,18.8,Bright,Moderate,Occupied,None,871,55,High
2023-02-22,09:00,Wednesday,A045,Open Space,32,None,93,Quiet,21.1,Dim,Moderate,Occupied,None,775,56,Medium
2023-02-22,10:00,Wednesday,A069,Meeting Room,41,Client Visit,44,Flexible,22.9,Bright,Loud,Occupied,Computer,105,61,High
2023-02-22,11:00,Wednesday,A006,Meeting Room,34,Client Visit,95,Collaborative,24.9,Dim,Moderate,Occupied,None,599,46,High
2023-02-22,12:00,Wednesday,A033,Private Office,5,Team Meeting,27,Flexible,20.8,Dim,Quiet,Under Maintenance,None,760,58,Low
2023-02-22,13:00,Wednesday,A019,Private Office,38,Workshop,20,Collaborative,23.2,Bright,Moderate,Available,None,816,64,Medium
2023-02-22,14:00,Wednesday,A048,Private Office,22,Workshop,12,Collaborative,20.8,Bright,Quiet,Under Maintenance,Computer,217,53,Medium
2023-02-22,15:00,Wednesday,A027,Private Office,24,None,26,Collaborative,22.9,Bright,Loud,Under Maintenance,None,584,54,Medium
2023-02-22,16:00,Wednesday,A088,Meeting Room,49,Team Meeting,99,Collaborative,25.1,Dim,Loud,Occupied,None,700,62,High
2023-02-22,17:00,Wednesday,A038,Open Space,42,None,6,Quiet,19.9,Bright,Loud,Available,Whiteboard,765,49,High
2023-02-22,18:00,Wednesday,A054,Open Space,18,Team Meeting,21,Quiet,21.2,Bright,Loud,Available,None,778,59,Low
2023-02-22,19:00,Wednesday,A072,Private Office,4,Workshop,73,Flexible,25.9,Bright,Quiet,Under Maintenance,Computer,567,49,Low
2023-02-22,20:00,Wednesday,A002,Open Space,10,Workshop,52,Quiet,24.9,Bright,Moderate,Under Maintenance,None,260,50,Low
2023-02-22,21:00,Wednesday,A020,Private Office,11,Client Visit,78,Quiet,22.5,Medium,Moderate,Under Maintenance,Whiteboard,369,63,Low
2023-02-22,22:00,Wednesday,A086,Open Space,9,None,78,Collaborative,22.1,Bright,Quiet,Available,Projector,155,57,Low
2023-02-22,23:00,Wednesday,A060,Private Office,7,Client Visit,3,Quiet,20.3,Dim,Quiet,Available,Projector,327,49,Low
2023-02-23,00:00,Thursday,A093,Meeting Room,23,Workshop,95,Flexible,22.1,Medium,Moderate,Occupied,None,948,47,Medium
2023-02-23,01:00,Thursday,A075,Meeting Room,27,Client Visit,22,Collaborative,24.8,Bright,Loud,Occupied,Computer,248,50,Medium
2023-02-23,02:00,Thursday,A046,Meeting Room,40,None,69,Collaborative,23.5,Bright,Moderate,Available,None,145,62,Medium
2023-02-23,03:00,Thursday,A087,Meeting Room,35,Team Meeting,87,Flexible,20.3,Bright,Moderate,Under Maintenance,None,243,65,Medium
2023-02-23,04:00,Thursday,A012,Private Office,36,Client Visit,83,Quiet,19.6,Dim,Loud,Available,Computer,849,48,High
2023-02-23,05:00,Thursday,A062,Private Office,20,Team Meeting,83,Flexible,20.1,Bright,Moderate,Occupied,Whiteboard,883,55,Medium
2023-02-23,06:00,Thursday,A051,Private Office,7,Client Visit,75,Quiet,19.4,Dim,Loud,Under Maintenance,Computer,731,54,Low
2023-02-23,07:00,Thursday,A029,Private Office,8,Workshop,32,Collaborative,18.8,Medium,Loud,Occupied,Computer,439,44,Low
2023-02-23,08:00,Thursday,A058,Private Office,46,Workshop,27,Flexible,21.4,Dim,Quiet,Occupied,None,512,65,High
2023-02-23,09:00,Thursday,A013,Private Office,14,None,7,Collaborative,18.9,Bright,Moderate,Occupied,Projector,831,47,Low
2023-02-23,10:00,Thursday,A013,Meeting Room,47,Team Meeting,0,Quiet,19.4,Medium,Loud,Under Maintenance,Computer,619,47,High
2023-02-23,11:00,Thursday,A065,Meeting Room,45,Team Meeting,36,Quiet,22.4,Bright,Loud,Under Maintenance,Whiteboard,443,68,High
2023-02-23,12:00,Thursday,A015,Private Office,39,None,62,Collaborative,19.3,Dim,Loud,Under Maintenance,Whiteboard,486,68,Medium
2023-02-23,13:00,Thursday,A054,Open Space,17,None,21,Quiet,18.5,Bright,Moderate,Available,Projector,572,59,Low
2023-02-23,14:00,Thursday,A009,Private Office,41,Workshop,69,Collaborative,20.5,Medium,Quiet,Occupied,Projector,374,47,High
2023-02-23,15:00,Thursday,A081,Private Office,19,Client Visit,20,Collaborative,19.8,Medium,Quiet,Available,None,452,51,Medium
2023-02-23,16:00,Thursday,A024,Meeting Room,5,Team Meeting,95,Quiet,22.1,Medium,Loud,Available,Whiteboard,165,46,Low
2023-02-23,17:00,Thursday,A017,Private Office,11,None,34,Flexible,18.8,Medium,Loud,Available,None,178,61,Low
2023-02-23,18:00,Thursday,A003,Private Office,1,Team Meeting,78,Flexible,24,Medium,Moderate,Occupied,Projector,697,53,Low
2023-02-23,19:00,Thursday,A070,Private Office,6,Workshop,4,Collaborative,25.2,Dim,Loud,Occupied,Projector,735,50,Low
2023-02-23,20:00,Thursday,A001,Meeting Room,15,None,59,Flexible,23.9,Dim,Quiet,Available,Projector,301,57,Low
2023-02-23,21:00,Thursday,A040,Meeting Room,2,Client Visit,45,Flexible,22.3,Bright,Moderate,Available,Whiteboard,761,59,Low
2023-02-23,22:00,Thursday,A026,Private Office,44,Workshop,49,Quiet,24.9,Dim,Moderate,Under Maintenance,Whiteboard,657,58,High
2023-02-23,23:00,Thursday,A077,Open Space,2,None,47,Quiet,23.6,Bright,Loud,Available,Whiteboard,212,61,Low
2023-02-24,00:00,Friday,A017,Private Office,26,Client Visit,5,Flexible,18.1,Medium,Moderate,Under Maintenance,None,190,61,Medium
2023-02-24,01:00,Friday,A044,Meeting Room,49,Team Meeting,88,Collaborative,21.2,Medium,Loud,Available,Whiteboard,240,58,High
2023-02-24,02:00,Friday,A099,Meeting Room,42,Team Meeting,55,Collaborative,24.8,Bright,Moderate,Available,None,388,54,High
2023-02-24,03:00,Friday,A060,Open Space,39,Workshop,58,Quiet,20.8,Medium,Quiet,Occupied,Whiteboard,829,49,High
2023-02-24,04:00,Friday,A053,Private Office,37,Client Visit,28,Flexible,18.3,Dim,Moderate,Under Maintenance,Projector,688,44,High
2023-02-24,05:00,Friday,A006,Open Space,32,Team Meeting,70,Quiet,24,Bright,Moderate,Occupied,Computer,510,46,High
2023-02-24,06:00,Friday,A048,Private Office,27,Client Visit,76,Collaborative,24.4,Bright,Moderate,Occupied,Projector,476,53,Medium
2023-02-24,07:00,Friday,A033,Meeting Room,0,None,17,Flexible,19.3,Bright,Loud,Available,Computer,483,58,Low
2023-02-24,08:00,Friday,A057,Open Space,7,None,1,Flexible,22.3,Dim,Quiet,Available,Projector,945,66,Low
2023-02-24,09:00,Friday,A035,Meeting Room,36,Client Visit,7,Flexible,19.5,Medium,Loud,Available,Whiteboard,251,46,High
2023-02-24,10:00,Friday,A035,Meeting Room,31,Client Visit,74,Flexible,23.8,Bright,Quiet,Occupied,None,934,46,High
2023-02-24,11:00,Friday,A079,Private Office,47,Client Visit,96,Quiet,20.2,Dim,Moderate,Available,Computer,850,42,High
2023-02-24,12:00,Friday,A026,Open Space,42,Client Visit,53,Flexible,20.5,Bright,Quiet,Occupied,Whiteboard,726,58,High
2023-02-24,13:00,Friday,A093,Private Office,36,Team Meeting,37,Flexible,24.8,Bright,Quiet,Under Maintenance,Projector,418,47,High
2023-02-24,14:00,Friday,A053,Private Office,3,Client Visit,47,Flexible,21.8,Bright,Quiet,Under Maintenance,Whiteboard,468,44,Low
2023-02-24,15:00,Friday,A077,Private Office,29,Client Visit,26,Flexible,23.4,Dim,Quiet,Under Maintenance,Computer,705,61,Medium
2023-02-24,16:00,Friday,A027,Open Space,5,None,19,Collaborative,21.2,Medium,Quiet,Occupied,Whiteboard,659,54,Low
2023-02-24,17:00,Friday,A075,Private Office,45,None,11,Collaborative,20.4,Dim,Quiet,Occupied,None,802,50,High
2023-02-24,18:00,Friday,A008,Meeting Room,18,Client Visit,42,Flexible,23,Dim,Moderate,Under Maintenance,Projector,561,58,Low
2023-02-24,19:00,Friday,A039,Private Office,31,None,60,Collaborative,19.2,Dim,Moderate,Available,Projector,111,48,Medium
2023-02-24,20:00,Friday,A019,Private Office,8,Team Meeting,30,Quiet,21,Dim,Quiet,Occupied,None,255,64,Low
2023-02-24,21:00,Friday,A068,Private Office,11,Client Visit,90,Collaborative,19.7,Dim,Loud,Occupied,Computer,783,56,Low
2023-02-24,22:00,Friday,A069,Open Space,10,Client Visit,95,Flexible,23.6,Bright,Moderate,Occupied,Whiteboard,576,61,Low
2023-02-24,23:00,Friday,A002,Open Space,45,Team Meeting,60,Quiet,25.6,Medium,Moderate,Occupied,Whiteboard,500,50,High
2023-02-25,00:00,Saturday,A075,Open Space,15,None,73,Flexible,26,Medium,Moderate,Available,Computer,907,50,Low
2023-02-25,01:00,Saturday,A029,Open Space,0,None,66,Quiet,21.6,Dim,Quiet,Under Maintenance,Whiteboard,276,44,Low
2023-02-25,02:00,Saturday,A093,Open Space,44,Client Visit,90,Collaborative,20,Bright,Loud,Occupied,None,440,47,High
2023-02-25,03:00,Saturday,A051,Private Office,20,Team Meeting,34,Quiet,21.5,Medium,Loud,Occupied,None,156,54,Medium
2023-02-25,04:00,Saturday,A009,Private Office,29,Team Meeting,94,Collaborative,24.8,Dim,Loud,Available,Projector,954,47,Medium
2023-02-25,05:00,Saturday,A017,Meeting Room,12,Client Visit,14,Flexible,19.6,Bright,Moderate,Available,None,951,61,Low
2023-02-25,06:00,Saturday,A086,Meeting Room,33,None,15,Flexible,25.6,Dim,Moderate,Occupied,Whiteboard,547,57,Medium
2023-02-25,07:00,Saturday,A091,Private Office,3,Client Visit,12,Quiet,20.7,Bright,Moderate,Available,Whiteboard,302,58,Low
2023-02-25,08:00,Saturday,A009,Private Office,27,Workshop,34,Collaborative,25.9,Dim,Moderate,Under Maintenance,None,796,47,Medium
2023-02-25,09:00,Saturday,A015,Open Space,37,Workshop,74,Collaborative,24.7,Medium,Loud,Occupied,Projector,732,68,Medium
2023-02-25,10:00,Saturday,A090,Meeting Room,30,Workshop,58,Flexible,24.5,Medium,Loud,Available,None,837,54,Medium
